             UB              LB           Time(s)
            557             367               0.4
            557             395               1.1
            557             396               1.1
            557             401               1.5
            557             407               2.3
            557             411               3.3
            557             412               3.9
            557             413               4.4
            557             414               4.7
            557             415               4.9
            557             416               6.7
            557             417               8.8
            557             418               9.6
            557             419               9.9
            557             421              22.1
            557             425              37.8
            543             425              57.9
            543             426              58.4
            516             426              61.5
            501             426              64.5
            501             428              87.2
            501             431             107.8
            501             433             116.9
            501             434             122.9
            501             435             124.3
            501             436             142.2
            501             437             143.5
            501             441             148.3
            501             442             161.2
            501             443             171.8
            501             444             194.4
            501             445             200.5
            501             446             210.7
            501             447             223.8
            501             448             229.1
            501             449             241.2
            501             450             243.7
            501             451             257.5
            501             452             273.8
            496             452             288.4
            496             453             295.6
            496             454             311.9
            496             455             328.9
            496             456             346.8
            496             457             360.1
            496             458             382.0
            496             459             386.3
            496             460             396.3
            496             461             405.0
            496             462             416.5
            496             463             431.7
            496             464             442.2
            496             465             449.9
            496             466             457.5
            496             467             473.0
            496             468             482.1
            496             469             495.4
            496             470             507.7
            496             471             518.3
            496             472             526.0
            496             473             534.1
            496             474             549.0
            496             475             558.0
            496             476             568.6
            496             477             577.9
            496             478             586.4
            496             479             602.6
            496             480             608.7
            496             481             617.4
            496             482             633.1
            496             483             642.0
            496             484             650.5
            496             485             668.7
            496             486             684.4
            496             487             719.9
            496             488             737.1
            496             489             756.6
            496             490             776.3
            496             491             793.4
            496             492             805.8
            496             493             817.8
            496             494             824.0
            496             495             827.2
            496             496             827.8

../solutions/ILP1/R07_08_05_05         496.000             496             496             461               7         0.00000         827.782               1

