             UB              LB           Time(s)
            495             382               0.1
            495             397               0.3
            495             398               0.3
            495             411               0.4
            495             413               0.4
            495             423               0.6
            495             424               0.7
            495             430               0.9
            495             431               1.0
            495             433               1.1
            495             434               1.2
            456             434               1.5
            456             439               1.7
            456             440               1.7
            456             442               1.8
            456             443               1.9
            456             444               2.0
            456             445               2.4
            456             446               2.5
            456             449               2.8
            456             450               2.8
            456             451               2.9
            456             453               2.9
            456             454               2.9
            456             456               2.9

../solutions/ILP1/R07_06_04_10         456.000             456             456             446               1         0.00000           2.879               1

