             UB              LB           Time(s)
            495             379               0.1
            495             400               0.3
            495             401               0.3
            495             413               0.5
            495             414               0.5
            495             415               0.5
            495             421               0.8
            471             421               0.8
            471             424               1.0
            471             425               1.0
            471             427               1.1
            471             428               1.2
            471             429               1.3
            471             430               1.4
            456             430               1.4
            456             431               1.6
            456             433               1.9
            456             435               1.9
            456             436               1.9
            455             436               2.0
            455             437               2.0
            455             438               2.1
            450             438               2.3
            450             439               3.1
            450             440               3.3
            450             442               3.4
            450             443               3.4
            450             444               3.5
            450             445               3.6
            450             446               3.6
            450             447               3.7
            450             448               3.7
            450             449               3.7
            450             450               3.7

../solutions/ILP1/R07_06_05_05         450.000             450             450             430               4         0.00000           3.725               1

