             UB              LB           Time(s)
            568             409               0.1
            568             417               0.2
            568             418               0.2
            568             421               0.3
            568             425               0.4
            568             428               0.6
            568             429               0.6
            568             430               0.6
            568             431               0.7
            565             431               1.0
            565             434               1.3
            565             435               1.3
            565             437               1.5
            565             438               1.6
            511             438               1.7
            511             439               1.8
            511             445               1.8
            489             446               1.8
            484             446               1.9
            483             446               2.0
            483             448               2.0
            478             448               2.1
            478             454               2.1
            478             456               2.1
            478             461               2.1
            478             462               2.1
            478             463               2.1
            478             465               2.1
            478             466               2.1
            478             467               2.1
            478             468               2.1
            478             469               2.2
            478             470               2.2
            478             471               2.2
            478             473               2.2
            478             474               2.2
            478             475               2.2
            478             476               2.2
            478             477               2.2
            478             478               2.2

../solutions/ILP1/R08_06_01_01         478.000             478             478             474               4         0.00000           2.181               1

