             UB              LB           Time(s)
            904             524               2.1
            904             543               4.1
            904             559               6.0
            904             560               6.5
            904             571               9.9
            904             575              14.0
            904             576              15.2
            904             577              15.6
            904             578              16.9
            904             579              17.5
            904             581              19.3
            904             583              21.7
            904             585              24.8
            904             586              28.0
            904             587              31.8
            904             588              33.8
            904             589              35.5
            904             594              48.8
            892             594             144.5
            892             596             256.9
            851             596             265.8
            851             598             312.3
            851             599             496.7
            851             600             501.8
            851             601             507.7
            851             602             516.9
            851             603             522.6
            851             604             536.9
            851             605             540.0
            851             606             554.6
            851             607             633.7
            851             608             665.3
            851             609             689.5
            851             610             700.0
            851             611             712.7
            851             612             730.3
            851             613             742.6
            851             614             748.9
            851             615             752.3
            851             616             763.1
            851             617             779.2
            851             618             783.2
            804             618             950.8
            804             621            1003.6
            804             623            1351.8
            792             623            1359.5
            792             624            1390.7
            792             625            1585.4
            792             626            1677.2
            792             627            1699.3
            792             628            1711.4
            792             629            1912.2
            792             630            2023.8
            792             631            2034.3
            787             631            2036.0
            787             632            2089.1
            787             633            2103.7
            787             634            2144.3
            786             634            2357.5
            786             635            2454.3
            786             637            2582.4
            786             638            2624.8
            786             639            2711.2
            786             640            2765.2
            786             641            2946.0
            786             642            3227.8
            786             643            3246.6
            786             644            3451.1
            786             645            3485.3

../solutions/ILP1/R06_12_02_01         644.364             645             786             775              11         0.17939        3600.014               0

