             UB              LB           Time(s)
            671             448               0.9
            671             484               2.4
            671             489               3.5
            671             490               3.8
            671             493               5.2
            671             495               6.9
            671             496               7.3
            671             497               8.0
            671             498               8.5
            671             499               9.7
            671             500              11.4
            671             501              12.2
            671             502              13.8
            671             503              21.1
            671             505              21.6
            671             506              68.4
            671             517              82.6
            671             519             126.9
            671             520             167.4
            671             525             188.6
            671             538             360.7
            671             540             417.7
            671             545             448.9
            671             547             466.1
            671             548             494.7
            671             551             530.3
            671             552             630.6
            671             553             638.7
            671             554             659.3
            671             555             692.7
            671             556             715.6
            671             557             756.4
            671             558             772.5
            671             559             807.3
            671             560             840.0
            671             561             901.7
            671             562             948.8
            671             563             979.2
            671             564            1043.6
            671             565            1070.4
            671             566            1107.3
            671             567            1155.3
            671             568            1252.9
            671             569            1305.5
            671             570            1388.4
            671             571            1414.2
            671             572            1453.3
            671             573            1542.3
            671             574            1587.0
            671             575            1674.1
            671             576            1729.2
            671             577            1832.6
            671             578            1875.9
            671             579            1934.2
            671             580            2047.4
            671             581            2107.5
            671             582            2203.4
            671             583            2295.2
            671             584            2412.7
            671             585            2485.2
            671             586            2637.3
            671             587            2729.5
            671             588            2858.0

../solutions/ILP1/R09_10_03_20         587.584             588             671             671               0         0.12370        3600.008               0

