             UB              LB           Time(s)
           1132             547              52.4
           1132             590             118.7
           1132             602             184.6
           1132             608             240.6
           1132             609             265.8
           1132             614             323.9
           1132             616             376.5
           1132             617             408.9
           1132             618             452.6
           1132             619             500.0
           1132             620             588.6
           1132             621            1067.3
           1132             622            1130.9
           1132             623            1182.3

../solutions/ILP1/R09_20_04_00         622.658             623            1132            1132               0         0.44965        3600.210               0

