             UB              LB           Time(s)
            590             372               0.2
            590             385               0.6
            590             395               0.9
            590             421               1.3
            590             422               1.4
            590             426               1.6
            590             427               1.7
            590             428               1.9
            590             429               2.0
            590             430               2.2
            590             431               4.0
            590             435               4.8
            590             436               4.8
            590             441               4.9
            590             442               5.1
            590             448               7.7
            590             450               8.2
            590             454              10.5
            590             468              10.9
            590             469              11.3
            590             475              11.4
            590             477              12.9
            590             478              13.5
            590             479              15.7
            590             480              16.2
            590             481              16.3
            590             482              17.2
            590             483              17.4
            590             484              17.9
            590             485              18.2
            590             487              18.8
            590             488              19.9
            590             489              20.7
            590             490              20.9
            590             492              21.1
            590             493              21.8
            590             495              22.0
            590             496              22.3
            590             497              22.8
            590             498              23.1
            590             499              24.1
            590             500              24.8
            590             501              25.2
            590             502              26.2
            590             503              26.7
            590             504              28.0
            590             505              29.0
            590             506              53.6
            590             507              53.9
            590             508              54.1
            590             509              55.6
            590             510              56.1
            590             511              56.2
            590             512              56.6
            590             514              57.4
            590             515              57.5
            590             516              58.6
            590             518              58.6
            590             519              59.7
            590             520              60.3
            590             521              60.7
            590             522              60.9
            590             523              61.8
            590             524              61.9
            590             525              62.7
            590             526              62.8
            590             527              64.0
            590             528              64.3
            590             529              64.5
            590             531              65.0
            590             532              65.6
            590             533              66.2
            590             534              66.7
            590             535              67.5
            590             536              67.7
            590             537              68.4
            590             538              68.7
            590             539              68.7
            590             540              68.8
            590             541              69.4
            590             542              69.8
            590             543              70.1
            590             544              70.3
            590             545              70.9
            590             546              71.5
            590             547              71.8
            590             548              72.3
            590             549              72.6
            590             550              72.7
            590             551              72.9
            590             552              72.9
            590             553              73.3
            590             554              73.3
            590             555              73.8
            590             556              74.0
            590             557              74.0
            590             558              74.5
            590             559              74.7
            590             560              74.8
            590             561              75.2
            590             562              75.3
            590             563              75.5
            590             564              76.1
            590             565              76.3
            590             566              76.5
            590             567              76.6
            590             568              76.8
            590             569              76.9
            590             570              77.1
            590             571              77.3
            590             572              77.3
            590             573              77.5
            590             574              77.6
            590             575              77.6
            590             576              77.8
            590             577              77.9
            590             578              77.9
            590             579              78.0
            590             580              78.1
            590             581              78.1
            590             582              78.1
            590             583              78.2
            590             584              78.2
            590             585              78.2
            590             586              78.2
            590             587              78.2
            590             588              78.2
            590             589              78.2
            590             590              78.2

../solutions/ILP1/R05_08_01_20         590.000             590             590             590               0         0.00000          78.233               1

