             UB              LB           Time(s)
            557             368               0.4
            557             398               1.1
            557             399               1.2
            557             405               1.6
            557             406               1.7
            557             410               2.3
            557             413               3.2
            557             414               3.6
            557             415               3.8
            557             416               4.0
            557             417               4.4
            557             418               6.1
            557             419               7.6
            557             421               8.3
            557             422               8.7
            557             423               9.9
            557             424              10.2
            557             429              21.9
            557             431              30.0
            557             432              36.4
            557             433              41.9
            546             433              50.5
            546             435              54.6
            518             435              58.0
            518             436              58.4
            518             437              63.3
            511             438              66.7
            511             439             104.3
            511             441             111.7
            511             442             116.9
            511             443             118.0
            511             444             127.5
            511             445             135.0
            511             446             142.0
            511             447             149.0
            511             448             153.5
            511             449             162.5
            511             450             176.2
            511             451             185.3
            511             452             193.1
            511             453             207.0
            511             454             209.4
            511             455             219.6
            511             456             220.9
            511             457             225.4
            511             458             230.1
            511             459             232.3
            511             460             247.7
            511             461             253.6
            511             462             266.2
            511             463             274.8
            511             464             284.9
            511             465             305.8
            511             466             314.3
            511             467             328.9
            511             468             348.8
            511             469             363.3
            511             470             379.7
            511             471             405.4
            511             472             439.1
            511             473             451.4
            511             474             464.6
            511             475             482.0
            511             476             491.2
            511             477             508.9
            511             478             520.4
            511             479             542.7
            511             480             557.5
            511             481             565.5
            511             482             581.2
            511             483             597.2
            511             484             602.9
            511             485             610.9
            511             486             623.5
            511             487             637.3
            511             488             647.6
            511             489             656.5
            511             490             664.2
            511             491             672.6
            511             492             682.6
            511             493             688.6
            511             494             694.9
            511             495             703.6
            511             496             712.7
            511             497             719.1
            511             498             731.6
            511             499             737.4
            511             500             741.4
            511             501             745.3
            511             502             750.8
            511             503             752.9
            511             504             756.4
            511             505             758.4
            511             506             760.6
            511             507             761.8
            511             508             762.4
            511             509             762.8
            511             510             763.0
            511             511             763.1

../solutions/ILP1/R07_08_05_10         511.000             511             511             491               2         0.00000         763.092               1

