             UB              LB           Time(s)
            590             368               0.3
            590             389               0.9
            590             390               1.0
            590             411               1.4
            590             418               2.2
            590             419               2.2
            590             426               3.0
            590             427               3.2
            590             431               3.5
            590             432               3.6
            590             433               3.9
            590             434               4.0
            590             435               4.5
            590             436               7.7
            590             437               7.8
            590             438               8.5
            590             439               8.6
            590             440              11.1
            590             442              12.6
            590             443              13.0
            590             445              23.2
            590             466              26.6
            590             468              34.7
            566             468              95.5
            561             468             101.0
            552             468             123.5
            552             469             125.4
            552             470             127.3
            552             471             128.8
            552             472             129.8
            552             473             136.1
            552             474             137.9
            552             475             143.0
            552             476             146.4
            552             477             152.3
            552             478             154.2
            552             479             159.4
            552             480             168.0
            552             481             172.0
            552             482             175.9
            552             483             181.3
            552             484             190.2
            552             485             203.5
            552             486             217.9
            552             487             228.5
            552             488             239.6
            552             489             254.7
            552             490             261.5
            552             491             282.1
            552             492             297.0
            552             493             304.9
            552             494             317.2
            552             495             327.2
            552             496             338.4
            552             497             348.5
            552             498             361.4
            552             499             372.5
            552             500             382.7
            552             501             395.4
            552             502             406.4
            552             503             419.2
            552             504             434.9
            552             505             445.5
            552             506             457.9
            552             507             467.9
            552             508             486.3
            552             509             502.7
            552             510             518.5
            552             511             531.4
            552             512             540.3
            552             513             559.4
            552             514             573.2
            552             515             585.7
            552             516             595.6
            552             517             616.4
            552             518             626.8
            552             519             638.1
            552             520             648.9
            552             521             655.6
            552             522             663.7
            552             523             674.7
            552             524             681.1
            552             525             693.5
            552             526             697.8
            552             527             703.7
            552             528             710.5
            552             529             719.7
            552             530             726.2
            552             531             730.4
            552             532             735.5
            552             533             740.3
            552             534             744.7
            552             535             747.9
            552             536             751.2
            552             537             753.8
            552             538             758.4
            552             539             763.2
            552             540             768.0
            552             541             769.9
            552             542             772.0
            552             543             773.2
            552             544             774.2
            552             545             774.8
            552             546             775.8
            552             547             776.7
            552             548             776.9
            552             549             777.1
            552             550             777.2
            552             551             777.3
            552             552             777.4

../solutions/ILP1/R05_08_03_10         552.000             552             552             502               5         0.00000         777.368               1

