             UB              LB           Time(s)
            650             412               0.8
            650             420               1.7
            650             423               2.3
            650             432               3.2
            650             433               3.3
            650             442               4.0
            650             451               4.5
            650             452               4.7
            650             453               4.9
            650             454               5.2
            650             455               5.6
            650             456               6.1
            650             457               6.8
            644             458               7.9
            644             459              12.1
            644             460              15.5
            644             465              30.0
            644             472              33.7
            644             475              33.9
            644             481              44.8
            644             482              45.0
            636             482              50.5
            636             483              62.6
            636             484              67.0
            622             484              70.8
            616             484              72.7
            616             485              73.2
            581             485             101.6
            576             485             107.5
            576             486             124.5
            576             489             125.2
            573             489             125.4
            573             490             133.8
            573             491             136.0
            573             492             139.5
            573             493             145.5
            573             494             147.9
            573             495             149.1
            573             496             149.6
            573             497             150.8
            573             499             151.6
            573             500             153.8
            573             501             154.3
            573             502             159.2
            573             503             159.5
            573             504             163.6
            570             504             166.5
            570             505             169.5
            570             506             172.4
            570             507             175.7
            570             508             181.0
            570             509             185.3
            570             510             187.8
            570             511             188.4
            570             512             190.5
            570             513             195.0
            570             514             206.7
            570             515             218.9
            570             516             220.4
            570             517             227.9
            570             518             231.4
            570             519             237.9
            570             520             240.3
            570             521             241.0
            570             522             245.8
            570             523             250.8
            570             524             254.7
            570             525             258.8
            570             526             267.3
            570             527             270.3
            570             528             275.3
            570             529             279.1
            570             530             283.0
            570             531             286.5
            570             532             289.4
            570             533             293.1
            570             534             298.0
            570             535             301.3
            570             536             307.9
            570             537             312.9
            570             538             316.1
            570             539             318.6
            570             540             321.6
            570             541             325.7
            570             542             333.4
            570             543             337.1
            570             544             341.0
            570             545             342.6
            570             546             343.6
            570             547             344.9
            570             548             348.4
            570             549             349.7
            570             550             351.2
            570             551             353.1
            570             552             355.4
            570             553             357.2
            570             554             357.7
            570             555             357.9
            570             556             359.3
            570             557             360.7
            570             558             361.0
            570             559             361.6
            570             560             363.0
            570             561             363.9
            570             562             364.2
            570             563             364.7
            570             564             365.2
            570             565             365.6
            570             566             365.8
            570             567             365.9
            570             568             365.9
            570             569             365.9
            570             570             366.0

../solutions/ILP1/R07_10_01_05         570.000             570             570             535               7         0.00000         365.982               1

