             UB              LB           Time(s)
            568             408               0.1
            568             420               0.3
            568             421               0.3
            568             422               0.4
            568             427               0.5
            568             428               0.5
            568             431               0.7
            568             434               1.0
            568             435               1.1
            488             435               1.5
            488             436               2.2
            488             437               2.5
            488             438               2.5
            488             439               2.6
            488             440               2.8
            488             441               3.0
            488             442               3.0
            488             443               3.6
            488             444               3.7
            488             446               4.8
            488             447               5.5
            488             451               5.7
            488             456               5.7
            488             459               5.7
            488             461               5.9
            488             462               5.9
            488             463               6.2
            488             464               6.9
            488             465               7.2
            488             466               7.3
            488             467               7.5
            488             468               7.6
            482             468               7.9
            482             469               8.0
            482             470               8.3
            482             471               8.4
            482             472               8.5
            482             473               8.6
            482             474               9.0
            482             475               9.4
            482             476               9.6
            482             477              10.0
            482             478              10.0
            482             479              10.0
            482             480              10.0
            482             481              10.1
            482             482              10.1

../solutions/ILP1/R08_06_05_05         482.000             482             482             462               4         0.00000          10.092               1

