             UB              LB           Time(s)
            590             366               0.3
            590             396               0.8
            590             408               1.2
            590             414               1.6
            590             419               2.2
            590             420               2.5
            590             421               2.6
            590             422               2.8
            590             423               2.9
            590             424               3.3
            590             426               3.5
            590             427               3.7
            590             428               5.0
            590             430               5.5
            590             432               5.8
            590             434               6.1
            590             440               6.3
            590             442               6.5
            590             447               6.8
            590             449               7.2
            590             450               7.4
            588             450              20.7
            587             450              22.9
            555             450              23.8
            551             450              24.2
            551             451              25.0
            551             452              26.7
            551             453              27.2
            551             454              27.6
            551             459              53.5
            551             460              57.5
            551             461              59.7
            551             462              60.2
            551             463              67.5
            551             464              67.6
            551             465              68.9
            542             465              69.2
            540             465              69.3
            540             466              70.1
            540             467              72.9
            537             467              73.4
            514             467              74.0
            514             468              76.9
            514             469              78.6
            514             470              80.2
            514             472              81.5
            514             473              83.4
            514             474              84.2
            514             475              84.9
            514             476              85.5
            514             477              86.7
            514             478              86.8
            514             480              88.8
            514             481              89.0
            514             482              90.6
            514             483              91.9
            514             484              93.8
            514             485              97.1
            514             486              98.3
            514             487              99.4
            514             488              99.8
            514             489             100.8
            514             490             102.1
            514             491             102.3
            514             492             103.2
            514             493             104.2
            514             494             105.1
            514             495             105.4
            514             496             105.8
            514             497             106.6
            514             498             107.0
            514             499             107.7
            514             500             107.9
            514             501             108.4
            514             502             108.7
            514             503             108.9
            514             504             109.4
            514             505             109.6
            514             506             109.6
            514             507             109.8
            514             508             110.1
            514             509             110.1
            514             510             110.3
            514             511             110.6
            514             512             110.9
            514             513             111.1
            514             514             111.1

../solutions/ILP1/R05_08_02_02         514.000             514             514             502               6         0.00000         111.106               1

