             UB              LB           Time(s)
            650             407               1.5
            650             415               3.4
            650             417               3.9
            650             423               5.7
            650             433               9.7
            650             434              10.2
            650             443              13.3
            650             444              13.7
            650             448              15.8
            650             450              17.6
            650             451              19.3
            650             452              20.5
            650             453              21.9
            649             453              22.0
            649             454              28.8
            649             456              34.4
            649             458              47.5
            649             459              54.4
            649             460              65.0
            613             460             196.7
            608             460             205.0
            608             465             221.4
            603             465             426.2
            603             466             574.2
            603             467             578.2
            603             469             581.4
            603             471             583.6
            603             472             589.6
            603             474             596.5
            603             476             732.4
            603             477             804.6
            603             479            1014.5
            603             480            1144.0
            603             481            1214.2
            603             482            1294.3
            603             483            1429.8
            603             484            1444.1
            603             485            1631.2
            603             486            1783.9
            603             487            1919.8
            603             488            1952.8
            603             489            2016.7
            603             490            2217.0
            603             491            2372.8
            603             492            2588.3
            603             493            2631.0
            603             494            2718.0
            603             495            2956.0
            603             496            3015.0
            603             497            3185.6
            603             498            3335.2
            603             499            3463.8

../solutions/ILP1/R07_10_05_10         498.512             499             603             563               4         0.17247        3600.006               0

