             UB              LB           Time(s)
            622             374               0.8
            622             392               1.9
            622             394               2.1
            622             410               3.0
            622             411               3.1
            622             419               4.3
            622             420               4.6
            622             424               5.7
            622             425               6.0
            622             426               6.4
            622             427               7.1
            622             428               7.5
            622             429               8.4
            622             430               9.1
            622             431              13.0
            622             432              14.7
            622             433              14.9
            622             437              17.3
            622             440              19.1
            622             441              20.0
            622             442              34.7
            622             443              72.0
            622             448              87.4
            622             451             101.7
            622             453             348.1
            622             454             353.0
            622             457             370.4
            622             460             394.2
            622             463             405.4
            622             464             412.5
            622             465             433.2
            622             466             458.0
            622             467             494.5
            622             468             513.4
            622             469             543.0
            622             470             547.3
            622             471             557.4
            622             472             572.5
            622             473             608.8
            622             474             658.9
            622             475             667.4
            622             477             699.1
            622             478             707.6
            622             479             719.0
            622             480             748.5
            622             481             774.3
            622             482             785.7
            622             483             836.7
            622             484             902.2
            622             485             931.3
            622             486             946.2
            622             487             983.7
            622             488            1037.1
            622             489            1104.9
            622             490            1168.4
            622             491            1203.4
            622             492            1291.8
            622             493            1314.3
            622             494            1390.0
            622             495            1456.6
            622             496            1528.9
            622             497            1589.4
            622             499            2969.6
            622             500            2973.5
            622             502            3148.5
            622             504            3210.0
            622             507            3286.9
            622             508            3314.3
            622             510            3320.5
            622             515            3326.5
            619             515            3362.3
            619             518            3369.1
            619             519            3384.5
            619             520            3444.7
            619             521            3454.8
            614             522            3502.4
            614             523            3564.9
            614             524            3569.9
            614             525            3589.5

../solutions/ILP1/R05_10_02_10         524.010             525             614             534               8         0.14495        3600.005               0

