             UB              LB           Time(s)
            568             407               0.1
            568             418               0.3
            568             423               0.4
            568             428               0.6
            473             428               0.7
            473             429               0.7
            473             432               1.0
            473             433               1.0
            473             435               1.1
            473             436               1.2
            472             436               1.4
            472             437               2.1
            472             438               2.1
            472             439               2.4
            472             440               2.7
            472             441               2.7
            472             442               2.8
            472             443               2.8
            472             445               2.9
            467             445               3.0
            467             446               3.1
            467             450               3.2
            467             453               3.2
            467             454               3.2
            467             458               3.3
            467             460               3.3
            467             464               3.3
            467             465               3.3
            467             466               3.6
            467             467               3.7

../solutions/ILP1/R08_06_03_01         467.000             467             467             462               5         0.00000           3.729               1

