             UB              LB           Time(s)
            801             498               0.2
            801             537               0.6
            801             552               0.9
            801             560               1.3
            801             565               1.6
            801             566               1.6
            801             567               1.7
            801             572               1.9
            801             574               2.0
            801             575               2.1
            801             581               3.4
            801             583               3.4
            801             587               3.8
            801             589               4.0
            801             590               4.1
            801             591               4.3
            801             592               4.9
            801             594               5.2
            801             597               5.3
            801             602               5.5
            801             603               5.6
            801             612               5.6
            801             613               5.7
            801             619               5.8
            797             619               6.7
            797             620               7.6
            741             620               9.0
            711             620               9.0
            705             620               9.9
            705             626              10.0
            680             626              10.1
            680             627              10.6
            680             628              11.4
            680             629              11.7
            680             630              12.2
            680             631              12.6
            680             632              13.1
            680             633              13.1
            680             634              13.2
            680             635              13.6
            680             638              14.3
            680             639              14.3
            680             640              14.6
            680             641              15.4
            680             642              15.5
            680             643              16.1
            680             644              16.5
            680             645              16.9
            680             647              17.2
            680             648              17.5
            680             649              17.8
            680             650              18.1
            680             651              18.5
            680             652              18.8
            680             653              19.0
            680             654              19.5
            680             655              19.6
            680             656              19.7
            680             657              19.8
            680             658              19.9
            680             659              20.0
            680             660              20.3
            680             661              20.3
            680             662              20.6
            680             663              20.7
            680             664              20.8
            680             665              20.9
            680             666              20.9
            680             667              21.2
            680             668              21.3
            680             669              21.3
            680             670              21.3
            680             672              21.3
            680             673              21.3
            680             674              21.4
            680             675              21.4
            680             676              21.4
            680             677              21.4
            680             678              21.4
            680             679              21.4
            680             680              21.4

../solutions/ILP1/R06_08_01_01         680.000             680             680             671               9         0.00000          21.444               1

