             UB              LB           Time(s)
            501             394               0.1
            501             408               0.2
            501             409               0.2
            501             414               0.3
            501             415               0.4
            501             425               0.6
            501             426               0.6
            501             431               0.8
            501             433               0.8
            501             434               0.9
            501             435               0.9
            501             437               1.0
            501             438               1.0
            501             439               1.1
            501             440               1.2
            501             442               1.3
            501             443               1.4
            501             444               1.4
            501             445               1.5
            501             446               1.5
            501             447               1.6
            501             449               2.5
            501             450               2.5
            501             452               2.9
            501             453               3.0
            501             454               3.1
            501             455               3.1
            501             458               3.2
            501             459               3.4
            501             467               3.5
            496             467               3.5
            496             470               3.5
            496             471               3.8
            496             472               3.8
            496             473               3.8
            496             474               3.8
            496             475               3.9
            492             475               3.9
            492             476               3.9
            492             477               4.0
            487             477               4.1
            487             478               4.1
            487             479               4.1
            487             480               4.1
            487             481               4.2
            487             482               4.2
            487             483               4.3
            487             484               4.3
            487             485               4.3
            487             486               4.3
            487             487               4.3

../solutions/ILP1/R05_06_02_05         487.000             487             487             467               4         0.00000           4.304               1

