             UB              LB           Time(s)
            909             552              53.3
            909             575             127.6
            909             576             151.6
            909             581             267.9
            909             591             603.8
            909             592             687.0
            909             596            1018.5
            909             597            1125.2
            909             599            1460.1
            909             601            1700.8
            909             603            1953.3
            909             604            2230.6
            909             605            2584.1
            909             606            2839.9
            909             607            3056.8
            909             608            3253.0

../solutions/ILP1/R09_15_15_02         607.838             608             909             909               0         0.33113        3600.206               0

