             UB              LB           Time(s)
            689             425               6.5
            689             436              20.0
            689             441              33.0
            689             442              36.4
            689             449              60.5
            689             450              64.3
            689             453              90.1
            689             454             101.2
            689             455             119.9
            689             456             133.6
            689             457             146.2
            689             458             162.5
            689             459             183.3
            689             460             197.9
            689             461             269.2
            689             462            1031.5
            689             463            1635.2
            689             464            2602.1
            689             465            2632.7
            689             466            2651.2
            689             467            2693.7
            689             468            2745.3
            689             469            2795.4
            689             470            2821.4
            689             471            2875.5
            689             472            2989.7
            689             473            3282.2
            689             474            3367.8

../solutions/ILP1/R07_12_12_20         473.584             474             689             689               0         0.31205        3600.018               0

