             UB              LB           Time(s)
            801             499               0.3
            801             549               0.8
            799             549               0.9
            799             563               1.3
            799             564               1.4
            799             571               2.1
            799             572               2.3
            799             576               2.9
            799             577               3.1
            799             580               3.4
            799             581               3.7
            799             582               4.0
            799             583               4.4
            799             584               4.6
            799             585               5.6
            799             586               6.8
            799             587               7.6
            799             588               7.8
            799             592               8.1
            742             592              14.6
            733             592              15.2
            733             600              15.5
            723             600              21.0
            723             602              21.2
            722             602              23.3
            717             602              24.6
            717             605              29.5
            717             609              36.0
            717             623              59.2
            717             625              65.0
            717             627              65.4
            717             628              65.5
            717             629              69.2
            717             634              74.7
            717             635              78.0
            717             636              80.2
            717             637              81.9
            717             638              88.0
            717             640              89.9
            717             642              92.1
            711             642              92.5
            706             642              94.4
            706             643              94.8
            706             647              99.5
            706             649             102.9
            706             650             106.0
            706             651             111.3
            706             652             117.4
            706             653             119.1
            706             654             119.7
            706             655             123.7
            706             656             127.0
            706             657             132.5
            706             658             136.9
            706             659             142.0
            706             660             146.2
            706             661             152.7
            706             662             168.3
            706             663             177.9
            706             664             185.1
            706             665             199.5
            706             666             206.8
            706             667             214.6
            706             668             227.1
            706             669             243.9
            706             670             258.9
            706             671             282.0
            706             672             304.1
            706             673             322.0
            706             674             352.6
            706             675             372.2
            706             676             397.9
            706             677             423.3
            706             678             448.1
            706             679             469.9
            706             680             492.0
            706             681            1088.6
            706             682            1098.1
            706             683            1103.8
            706             684            1107.1
            706             685            1110.2
            706             686            1112.5
            706             687            1126.9
            706             688            1130.9
            706             689            1136.7
            706             690            1141.7
            706             691            1150.4
            706             692            1159.6
            706             693            1166.4
            706             694            1172.9
            706             695            1183.2
            706             696            1190.8
            706             697            1199.8
            706             698            1208.6
            706             699            1219.3
            706             700            1223.8
            706             701            1228.2
            706             702            1232.3
            706             703            1233.2
            706             704            1233.6
            706             705            1233.9
            706             706            1233.9

../solutions/ILP1/R06_08_03_05         706.000             706             706             671               7         0.00000        1233.935               1

