             UB              LB           Time(s)
           1186             585              90.8
           1186             616             148.9
           1186             630             207.6
           1186             637             281.4
           1186             642             345.9
           1186             643             389.8
           1186             644             415.0
           1186             645             462.4
           1186             646             499.2
           1186             647             539.6
           1186             648             591.9
           1186             649             649.8
           1186             650             746.2
           1186             651            1201.9
           1186             652            1406.7
           1186             653            1611.2

../solutions/ILP1/R05_20_01_05         652.244             653            1186            1186               0         0.44941        3600.242               0

