             UB              LB           Time(s)
            904             528               2.9
            904             545               7.1
            904             553              12.1
            904             560              14.8
            904             562              16.4
            904             563              16.8
            904             570              25.6
            904             571              27.2
            904             575              36.9
            904             576              39.4
            904             578              43.8
            904             579              49.0
            904             581              57.3
            904             582              65.2
            904             583              70.7
            904             584             111.3
            904             585             113.2
            904             586             121.7
            904             587             123.7
            904             588             131.1
            904             590             168.5
            904             597             184.1
            904             598            1035.1
            904             599            1937.3
            904             600            1946.3
            904             601            1974.5
            904             602            1986.2
            904             603            1992.2
            904             604            2012.2
            904             605            2086.9
            904             606            2118.7
            904             608            2160.0
            904             610            2187.4
            894             610            3271.9

../solutions/ILP1/R06_12_05_10         609.557             610             894             874               2         0.31767        3600.014               0

