             UB              LB           Time(s)
            501             417               0.1
            501             438               0.2
            501             439               0.3
            501             443               0.4
            501             451               0.5
            501             458               0.7
            501             459               0.7
            501             460               0.7
            501             462               0.8
            501             463               0.9
            501             464               0.9
            501             465               1.0
            501             466               1.1
            501             468               1.2
            501             469               1.2
            501             470               1.3
            501             471               1.4
            501             473               1.8
            501             476               2.0
            501             477               2.1
            501             478               2.2
            501             479               2.2
            501             482               2.4
            501             483               2.5
            501             484               2.5
            501             485               2.6
            501             486               2.6
            501             487               2.6
            501             491               2.7
            501             493               2.7
            501             494               2.7
            501             496               2.8
            501             497               2.8
            501             501               2.8

../solutions/ILP1/R09_06_02_05         501.000             501             501             501               0         0.00000           2.803               1

