             UB              LB           Time(s)
            590             370               0.2
            590             379               0.6
            590             399               1.0
            590             401               1.0
            590             418               1.3
            590             422               1.6
            590             423               1.8
            590             425               2.4
            590             426               2.6
            590             428               2.8
            590             429               2.9
            590             430               2.9
            590             432               3.0
            590             433               3.1
            590             435               5.0
            590             439               6.3
            590             452               8.2
            590             465              11.1
            590             466              11.5
            590             468              11.7
            590             472              12.0
            590             473              12.1
            590             476              37.1
            590             478              37.4
            587             478              38.0
            587             480              38.1
            587             481              40.6
            587             482              42.8
            587             483              42.9
            587             484              43.4
            587             486              43.5
            587             487              43.7
            587             488              44.0
            587             489              45.9
            587             490              46.9
            587             492              47.4
            587             493              47.7
            587             494              48.3
            587             495              49.3
            587             496              49.4
            587             497              49.9
            587             498              50.2
            587             499              50.3
            587             500              51.3
            587             501              51.4
            587             502              52.0
            587             503              53.0
            587             504              53.4
            587             505              54.4
            587             506              56.5
            587             507              57.5
            587             508              58.0
            587             509              59.5
            587             510              60.0
            587             511              60.7
            587             512              62.9
            587             513              63.6
            587             514              64.4
            587             515              65.5
            587             516              67.3
            587             517              69.0
            587             518              69.8
            587             519              71.6
            587             520              73.0
            587             521              74.1
            585             521              75.8
            585             522              76.0
            585             523              76.7
            585             524              78.3
            585             525              83.0
            585             526              83.6
            585             527              84.4
            585             528              85.5
            580             528              86.4
            580             529              86.7
            580             530              87.2
            580             531              88.5
            580             532              89.2
            580             533              90.0
            580             534              91.0
            580             535              91.8
            580             536              92.6
            580             537              93.4
            580             538              94.2
            580             539              94.7
            580             540              95.7
            580             541              96.4
            580             542              97.4
            580             543              97.9
            578             543              98.5
            578             544              98.8
            578             545              99.5
            578             546             100.6
            578             547             101.5
            578             548             101.9
            578             549             102.7
            578             550             103.8
            578             551             104.6
            578             552             105.2
            578             553             105.8
            578             554             106.2
            578             555             106.8
            578             556             107.2
            578             557             107.4
            578             558             107.7
            578             559             107.9
            578             560             108.3
            578             561             108.6
            578             562             108.7
            578             563             109.0
            578             564             109.2
            578             565             109.3
            578             566             109.4
            578             567             109.7
            578             568             109.8
            578             569             109.9
            578             570             110.0
            578             571             110.1
            578             572             110.3
            578             573             110.4
            578             574             110.4
            578             575             110.4
            578             576             110.5
            578             577             110.5
            578             578             110.5

../solutions/ILP1/R05_08_01_10         578.000             578             578             528               5         0.00000         110.516               1

