             UB              LB           Time(s)
            622             371               0.6
            622             382               1.4
            622             389               2.0
            622             391               2.1
            622             392               2.2
            622             406               3.1
            622             407               3.2
            622             417               3.9
            622             420               4.4
            622             421               4.7
            622             422               5.0
            622             423               5.5
            622             424               6.1
            622             426               6.4
            622             427               6.5
            622             428               6.7
            622             429               7.3
            622             430               7.6
            622             431               8.1
            622             432              10.0
            622             433              11.2
            622             434              11.5
            622             435              11.9
            622             436              12.0
            622             443              23.0
            622             444              32.7
            622             448              37.8
            621             448              38.4
            618             448              40.4
            601             453              41.0
            599             453              43.0
            596             453              43.9
            596             454              45.5
            585             454              50.6
            585             461             120.4
            585             462             124.0
            585             463             127.4
            585             464             133.5
            581             464             141.8
            581             465             141.9
            581             466             143.8
            581             467             150.6
            581             468             156.5
            581             469             160.3
            581             470             165.9
            581             471             171.2
            581             472             184.1
            581             473             185.0
            581             474             211.3
            581             475             217.0
            581             476             228.2
            581             477             237.3
            581             479             245.0
            581             480             252.2
            581             481             264.5
            581             482             276.9
            581             483             286.0
            581             484             290.8
            581             485             301.9
            581             486             314.6
            581             487             331.4
            581             488             343.3
            576             488             346.6
            576             489             359.8
            576             490             370.0
            576             491             377.0
            574             491             384.0
            573             491             384.0
            573             492             389.3
            571             492             390.6
            571             493             403.0
            571             494             420.8
            571             495             429.1
            571             496             438.0
            571             497             446.9
            571             498             472.6
            571             499             488.1
            571             500             502.1
            571             501             519.6
            571             502             536.0
            571             503             551.9
            571             504            1180.2
            571             505            1200.5
            571             506            1213.1
            570             506            1217.6
            570             507            1218.7
            570             508            1225.6
            570             509            1231.7
            570             510            1240.0
            570             511            1244.7
            570             512            1254.8
            570             513            1258.7
            570             514            1266.6
            570             515            1274.9
            570             516            1288.6
            570             517            1311.0
            570             518            1320.2
            570             519            1333.9
            570             520            1345.8
            570             521            1365.3
            570             522            1380.3
            570             523            1395.5
            570             524            1403.2
            570             525            1413.1
            570             526            1430.0
            570             527            1448.4
            570             528            1467.5
            570             529            1481.7
            570             530            1493.9
            570             531            1510.5
            570             532            1530.1
            570             533            1554.1
            570             534            1563.7
            570             535            1575.5
            570             536            1586.7
            570             537            1606.9
            570             538            1620.9
            570             539            1642.1
            570             540            1665.6
            570             541            1676.9
            570             542            1699.7
            570             543            1712.7
            570             544            1729.7
            570             545            1738.5
            570             546            1750.2
            570             547            1760.1
            570             548            1769.5
            570             549            1777.1
            570             550            1784.3
            570             551            1791.9
            570             552            1797.1
            570             553            1802.7
            570             554            1809.4
            570             555            1812.2
            570             556            1817.4
            570             557            1821.0
            570             558            1823.5
            570             559            1826.6
            570             560            1829.5
            570             561            1831.4
            570             562            1833.5
            570             563            1835.1
            570             564            1836.0
            570             565            1836.9
            570             566            1837.3
            570             567            1837.8
            570             568            1838.2
            570             569            1838.3
            570             570            1838.4

../solutions/ILP1/R05_10_01_02         570.000             570             570             552               9         0.00000        1838.380               1

