             UB              LB           Time(s)
            909             551              33.5
            909             572              36.6
            909             573              38.9
            909             577              40.6
            909             584              46.1
            909             592              51.3
            909             593              53.8
            909             595              55.8
            909             596              58.0
            909             597              59.7
            909             598              63.1
            909             599              67.2
            909             600              69.9
            909             601              76.4
            909             602              79.8
            909             603              82.7
            909             604              90.2
            909             605              95.7
            909             606              98.7
            909             607             101.6
            838             607             198.5
            838             608             251.5
            838             607             263.2
            838             608             280.6
            838             609             317.3
            838             610             388.1
            838             611             390.9
            821             612             498.5
            821             613             516.0
            821             614             524.9
            821             615             540.6
            821             616             570.4
            821             617             622.5
            821             618             625.9
            821             619             627.6
            821             620             628.5
            821             621             700.1
            821             623             719.9
            821             624             743.2
            821             625             781.9
            821             626             799.5
            809             626             808.7
            809             628             813.8
            809             629             849.9
            809             631             878.6
            809             632             882.8
            809             633             888.4
            809             634             899.2
            775             633             914.0
            775             634             925.1
            775             635             954.4
            775             636             996.5
            775             637            1000.0
            775             638            1025.3
            775             639            1066.4
            775             640            1074.5
            775             641            1086.4
            775             642            1100.5
            775             643            1109.2
            775             644            1135.6
            775             645            1172.5
            775             646            1258.1
            775             647            1273.9
            775             648            1289.9
            775             649            1297.7
            775             650            1309.7
            775             651            1318.4
            775             652            1332.8
            775             653            1350.5
            775             654            1362.9
            762             654            1371.4
            762             655            1380.4
            762             656            1405.4
            762             657            1435.5
            762             658            1470.7
            762             659            1509.0
            751             659            1527.6
            751             660            1534.9
            751             661            1547.1
            751             662            1556.8
            751             663            1580.6
            751             664            1599.5
            751             665            1616.8
            751             666            1635.4
            751             667            1656.6
            751             668            1669.1
            751             669            1684.6
            751             670            1721.8
            751             671            1784.3
            751             672            1821.2
            751             673            1844.0
            751             674            1897.6
            751             675            1908.9
            751             676            1918.0
            751             677            1937.2
            751             678            1949.4
            751             679            1961.4
            751             680            1979.4
            751             681            1995.1
            751             682            2005.7
            751             683            2019.5
            751             684            2036.6
            751             685            2047.0
            751             686            2056.2
            751             687            2070.1
            751             688            2113.0
            751             689            2171.6

../solutions/ILP1/R09_15_15_00         688.301             689             751             751             205         0.08256        3600.116               0

