             UB              LB           Time(s)
            671             443               1.3
            671             465               3.3
            671             475               5.5
            671             476               6.1
            671             477               6.3
            671             486               9.8
            671             488              11.0
            671             492              14.3
            671             494              16.1
            671             496              18.0
            671             497              18.4
            671             498              20.7
            671             499              22.9
            671             501              37.5
            671             503              40.6
            671             505              43.5
            671             507              45.1
            671             508              46.3
            671             510              48.2
            671             511              65.2
            671             512             144.0
            671             525             169.2
            671             531             250.0
            671             533             353.6
            671             534            1671.9
            671             535            1695.7
            671             536            1959.8
            671             537            2017.8
            671             538            2235.6
            671             539            2260.3
            671             540            2548.4
            671             541            2774.1
            671             542            3026.1
            671             543            3246.3
            671             544            3461.9

../solutions/ILP1/R09_10_05_10         543.670             544             671             671               0         0.18927        3600.006               0

