             UB              LB           Time(s)
            568             411               0.1
            568             418               0.2
            568             419               0.2
            568             424               0.3
            568             425               0.3
            568             428               0.5
            568             429               0.5
            568             433               0.7
            568             434               0.8
            568             435               0.8
            568             436               0.9
            568             437               0.9
            568             438               0.9
            541             438               1.1
            541             440               1.2
            541             442               1.3
            483             442               1.3
            483             450               1.4
            483             452               1.5
            482             452               1.5
            482             453               1.5
            482             456               1.5
            482             457               1.5
            482             458               1.5
            482             459               1.5
            482             461               1.6
            482             463               1.6
            482             465               1.6
            482             466               1.6
            482             467               1.6
            482             468               1.6
            482             470               1.7
            482             471               1.7
            482             472               1.7
            482             473               1.7
            482             474               1.7
            482             475               1.7
            482             476               1.7
            482             477               1.7
            482             478               1.7
            482             479               1.7
            482             481               1.7
            482             482               1.7

../solutions/ILP1/R08_06_01_02         482.000             482             482             474               4         0.00000           1.741               1

