             UB              LB           Time(s)
            797             505               0.8
            797             529               1.9
            797             534               2.9
            797             546               4.6
            797             550               5.9
            797             551               6.7
            797             552               7.3
            797             553               8.2
            797             554               8.8
            797             555               9.4
            797             556              10.0
            797             557              10.7
            797             559              11.6
            797             560              12.5
            797             561              13.6
            797             562              14.3
            797             563              15.0
            797             564              15.6
            797             565              16.5
            797             566              17.0
            797             568              22.7
            797             569              23.0
            797             570              24.7
            797             571              25.7
            797             573              29.2
            797             574              33.9
            797             575              36.5
            797             576              39.9
            797             578              73.6
            797             579              95.0
            797             581             113.4
            793             581             201.3
            793             582             232.6
            793             583             236.1
            793             584             240.1
            793             586             241.1
            784             586             309.8
            781             586             349.9
            779             586             354.6
            779             587             358.9
            779             589             360.6
            779             591             361.6
            779             594             363.3
            779             595             402.9
            779             598             453.6
            779             600             488.1
            779             601             496.0
            779             602             518.7
            779             603             548.1
            779             604             590.8
            779             605             622.0
            779             606             675.3
            779             607             696.4
            779             608             765.4
            779             609             832.3
            779             610             883.5
            779             611             918.7
            779             612            1008.9
            779             613            1053.0
            779             614            1145.4
            779             615            1292.9
            779             616            1412.3
            779             617            1508.4
            779             618            1598.7
            779             619            1713.4
            779             620            3061.1
            779             621            3133.6
            779             623            3299.9
            779             625            3319.8
            779             627            3364.3
            779             628            3416.2
            779             629            3432.6
            779             631            3461.9
            779             632            3535.2
            779             633            3581.3
            779             634            3595.3

../solutions/ILP1/R08_10_02_10         633.742             634             779             669              11         0.18614        3600.010               0

