             UB              LB           Time(s)
            568              33               0.1
            568             406               0.1
            568             414               0.2
            568             416               0.2
            568             424               0.2
            558             424               0.2
            558             427               0.3
            558             428               0.4
            558             429               0.4
            558             432               0.5
            509             432               0.5
            509             434               0.5
            509             435               0.5
            509             436               0.6
            509             437               0.6
            509             438               0.7
            483             438               0.7
            483             439               0.7
            478             439               1.0
            478             440               1.0
            478             441               1.0
            475             441               1.1
            462             441               1.2
            462             443               1.3
            462             444               1.3
            462             445               1.3
            462             447               1.4
            462             448               1.4
            462             451               1.4
            462             452               1.4
            462             462               1.6

../solutions/ILP1/R08_06_03_00         462.000             462             462             462              14         0.00000           1.553               1

