             UB              LB           Time(s)
            671             442               1.0
            671             462               2.2
            671             466               2.5
            671             473               3.7
            671             479               5.7
            671             486               8.0
            671             488               9.3
            671             489               9.8
            671             490              10.6
            671             491              11.2
            671             493              12.1
            671             495              13.0
            671             496              13.5
            671             497              14.4
            671             499              25.0
            671             500              25.8
            671             502              26.7
            671             503              26.9
            671             504              27.4
            671             505              28.3
            671             506              35.7
            671             507              37.1
            671             509              70.3
            671             510             157.8
            671             511             183.5
            662             511             185.6
            662             518             211.2
            662             519             280.5
            662             520             282.4
            662             522             283.7
            662             524             285.7
            662             525             370.5
            662             528             466.7
            662             529             486.0
            662             530             493.5
            662             531             507.8
            662             532             519.5
            662             533             541.9
            662             534             548.0
            662             535             550.4
            662             536             578.6
            662             537             582.4
            662             538             583.1
            662             539             636.7
            662             540             656.0
            662             541             692.8
            662             542             739.4
            662             543             758.6
            662             544             810.5
            650             544             841.1
            650             545             862.5
            650             546             923.7
            650             547             946.0
            650             548            1000.0
            650             549            1082.7
            650             550            1119.9
            650             551            1172.0
            650             552            1265.1
            650             553            1376.6
            650             554            1433.4
            650             555            1463.2
            650             556            1535.1
            650             557            1579.8
            650             558            1653.9
            650             559            1683.5
            650             560            1821.1
            650             561            1959.5
            650             562            2097.0
            650             563            2183.4
            650             564            2228.5
            650             565            2345.2
            650             566            2486.7
            650             567            2635.7
            650             568            2763.7

../solutions/ILP1/R09_10_03_05         567.747             568             650             605               9         0.12615        3600.062               0

