             UB              LB           Time(s)
            885             543               1.9
            885             561               2.9
            885             562               3.5
            885             571               4.3
            885             572               4.5
            885             579               5.5
            885             580               6.8
            885             581               7.3
            885             582               8.1
            885             584               9.1
            885             585               9.8
            885             586              11.3
            885             588              11.9
            885             589              13.2
            885             590              15.2
            885             591              22.5
            809             591              24.5
            809             592              28.4
            809             593              30.1
            809             597              44.6
            781             597              49.7
            735             597              51.7
            735             598              55.1
            735             604              60.7
            735             605             111.8
            735             607             128.0
            735             608             149.6
            735             609             159.3
            735             610             159.5
            735             611             162.4
            735             612             176.6
            718             612             187.6
            702             612             188.6
            702             613             191.3
            702             614             216.6
            702             615             224.5
            702             616             248.5
            702             617             262.9
            702             618             266.4
            702             619             274.0
            702             620             301.2
            702             621             313.4
            702             622             343.4
            699             622             350.0
            699             623             354.5
            699             624             384.0
            699             625             411.4
            688             625             422.5
            688             626             432.1
            676             626             452.9
            676             627             467.7
            676             628             492.6
            676             629             517.9
            676             630             535.9
            676             631             576.3
            676             632             607.2
            676             633             626.2
            676             634             686.8
            676             635             710.9
            676             636             727.7
            676             640            1480.1
            676             641            1487.8
            676             643            1503.5
            676             645            1510.6
            676             646            1514.6
            676             647            1520.5
            676             649            1526.0
            676             650            1530.0
            676             651            1534.8
            676             652            1539.4
            676             653            1551.4
            676             654            1559.1
            676             655            1581.6
            676             656            1587.2
            676             657            1594.9
            676             658            1597.2
            676             659            1599.2
            676             660            1604.5
            676             661            1608.7
            676             662            1612.6
            676             663            1614.7
            676             664            1616.6
            676             665            1621.4
            676             666            1625.0
            676             667            1629.4
            676             668            1630.1
            676             669            1632.0
            676             670            1635.2
            676             671            1636.0
            676             672            1636.5
            676             673            1636.6
            676             674            1636.7
            676             675            1636.8
            676             676            1636.9

../solutions/ILP1/R08_12_05_00         676.000             676             676             676              83         0.00000        1636.869               1

