             UB              LB           Time(s)
            501             415               0.1
            501             442               0.3
            501             446               0.4
            501             449               0.4
            501             450               0.4
            501             453               0.6
            501             455               0.7
            501             458               0.8
            501             459               0.9
            501             461               1.0
            501             462               1.1
            501             463               1.1
            501             464               1.2
            501             465               1.2
            501             466               1.3
            501             468               1.4
            501             469               1.5
            501             470               2.2
            501             473               2.4
            501             474               2.5
            501             476               2.6
            501             478               2.7
            501             483               3.0
            501             487               3.0
            501             488               3.0
            501             490               3.1
            501             491               3.1
            501             492               3.1
            501             493               3.1
            501             494               3.1
            501             497               3.1
            501             498               3.1
            501             499               3.1
            501             500               3.1
            501             501               3.1

../solutions/ILP1/R09_06_02_01         501.000             501             501             501               0         0.00000           3.125               1

