             UB              LB           Time(s)
            568             414               0.1
            568             424               0.3
            568             425               0.3
            568             429               0.5
            568             432               0.7
            568             433               0.8
            568             437               1.0
            568             438               1.0
            568             439               1.1
            568             440               1.2
            568             441               1.2
            568             442               1.3
            568             443               1.7
            568             446               3.2
            568             455               3.8
            568             458               4.2
            568             459               4.7
            568             471               5.4
            562             471               5.7
            556             471               6.0
            556             473               6.1
            556             474               6.3
            556             475               6.5
            556             477               8.2
            538             477               8.4
            518             477               8.8
            518             478              19.2
            518             479              19.5
            518             481              19.5
            518             482              19.7
            518             485              20.4
            518             488              20.9
            518             489              21.7
            518             490              22.4
            518             491              22.7
            518             492              22.8
            518             493              23.0
            518             494              23.1
            518             495              23.2
            518             496              23.5
            518             497              24.0
            518             498              24.3
            518             499              24.6
            518             500              24.6
            518             501              25.1
            518             502              25.2
            518             503              25.6
            518             504              25.7
            518             505              25.8
            518             506              26.0
            518             507              26.2
            518             508              26.4
            518             509              26.4
            518             510              26.5
            518             511              26.6
            518             512              26.6
            518             513              26.6
            518             514              26.6
            518             515              26.6
            518             518              26.6

../solutions/ILP1/R08_06_04_20         518.000             518             518             478               2         0.00000          26.628               1

