             UB              LB           Time(s)
           1167             580             199.6
           1167             596             342.3
           1167             597             389.9
           1167             610             578.7
           1167             612             628.7
           1167             619             955.5
           1167             620            1043.1
           1167             623            1340.8
           1167             624            1419.9
           1167             625            1551.1
           1167             626            1786.4
           1167             628            2005.4
           1157             628            2245.6
           1157             629            2363.9
           1157             630            2708.3
           1157             631            2831.3
           1157             632            3250.2
           1157             633            3582.5

../solutions/ILP1/R07_20_03_05         632.032             633            1157            1147               2         0.45290        3600.215               0

