             UB              LB           Time(s)
            752             524               0.3
            752             534               0.8
            752             535               0.9
            752             541               1.2
            752             548               1.9
            752             549               2.0
            752             550               2.1
            752             553               2.7
            752             554               3.1
            752             555               3.4
            752             557               3.8
            752             558               4.3
            752             559               5.1
            752             561               6.0
            752             562               6.5
            737             562              10.9
            737             568              27.8
            736             568              31.2
            736             571              31.5
            727             571              36.5
            727             573              37.6
            711             573              38.7
            679             573              84.2
            674             573              88.2
            674             574             100.3
            674             575             114.9
            674             576             123.0
            671             576             134.9
            671             577             137.0
            671             578             139.3
            671             579             141.2
            651             579             145.5
            651             580             145.5
            651             581             148.4
            651             582             153.4
            651             583             155.7
            651             584             157.9
            651             585             161.1
            646             585             166.4
            646             586             168.1
            646             587             174.9
            646             588             175.8
            646             589             187.9
            646             590             195.2
            646             591             205.9
            646             592             210.9
            646             593             223.9
            646             594             229.8
            646             595             240.9
            646             596             260.8
            646             597             274.6
            646             598             288.0
            646             599             303.0
            646             600             314.1
            646             601             333.6
            646             602             345.4
            646             603             359.2
            646             604             376.6
            646             605             391.3
            646             606             403.8
            646             607             416.9
            646             608             430.7
            646             609             446.2
            646             610             460.8
            646             611             472.3
            646             612             480.7
            646             613             496.4
            646             614             508.4
            646             615             520.6
            646             616             533.8
            646             617             548.2
            646             618             561.0
            646             619             571.8
            646             620             578.2
            646             621             588.8
            646             622             594.9
            646             623             608.8
            646             624             615.7
            646             625             624.7
            646             626             633.2
            646             627             639.8
            646             628             644.8
            646             629             650.2
            646             630             656.5
            646             631             660.4
            646             632             663.6
            646             633             666.8
            646             634             672.0
            646             635             676.6
            646             636             679.7
            646             637             686.2
            646             638             689.1
            646             639             691.5
            646             640             693.4
            646             641             694.9
            646             642             695.5
            646             643             696.2
            646             644             696.7
            646             645             696.9
            646             646             697.0

../solutions/ILP1/R08_08_03_05         646.000             646             646             606               8         0.00000         696.974               1

