             UB              LB           Time(s)
            689             418               6.0
            689             431              16.5
            689             436              31.8
            689             440              66.4
            689             441              78.5
            689             443             125.9
            689             444             138.6
            689             445             160.2
            689             446             182.9
            689             447             212.0
            689             448             246.9
            689             449             296.5
            689             450             319.6
            689             451             352.6
            689             452             410.5
            689             453             420.0
            689             454             463.0
            689             455             491.5
            689             456             544.0
            689             457             588.2
            689             460             782.5
            655             460            1450.2
            564             460            2090.4
            558             460            2319.1
            558             461            2988.6
            558             462            3034.5
            558             463            3091.1
            558             464            3196.3
            558             465            3281.3
            558             466            3424.5

../solutions/ILP1/R07_12_12_02         465.833             466             558             536              11         0.16487        3600.019               0

