             UB              LB           Time(s)
            622             369               1.1
            622             393               2.6
            622             406               4.5
            622             407               4.8
            622             416               6.9
            622             417               7.1
            622             423               9.5
            622             424               9.8
            622             425              10.7
            622             426              11.6
            622             427              12.6
            622             428              14.3
            622             429              16.0
            622             431              22.0
            622             433              24.5
            622             434              27.7
            622             437              29.5
            622             440              86.9
            622             446             114.7
            622             449             178.3
            622             451             449.6
            622             459             559.9
            622             460             657.0
            622             461             735.3
            622             462             780.2
            622             463             833.9
            622             464             918.6
            622             465             997.5
            622             466            1060.8
            622             467            1092.2
            622             468            1179.6
            622             469            1303.0
            622             470            1461.4
            622             471            1488.2
            622             472            1604.2
            622             473            1645.4
            622             474            1699.3
            622             475            1821.9
            622             476            1965.0
            622             477            2060.5
            622             478            2214.6
            622             479            2384.4
            622             480            2700.5
            622             481            2795.2
            622             482            2838.6
            622             483            3187.5
            622             484            3416.1
            622             485            3456.2
            622             486            3585.0

../solutions/ILP1/R05_10_04_10         485.101             486             622             622               0         0.21865        3600.010               0

