             UB              LB           Time(s)
            501             393               0.1
            501             403               0.3
            501             417               0.5
            501             418               0.6
            501             427               0.8
            501             428               0.8
            501             429               0.9
            501             435               1.1
            501             438               1.1
            501             439               1.2
            501             440               1.3
            501             441               1.7
            501             443               1.8
            501             445               1.9
            501             448               1.9
            501             449               2.0
            499             449               2.3
            487             449               2.5
            487             450               2.5
            487             451               2.6
            487             452               3.1
            487             454               3.5
            487             457               3.7
            487             458               3.9
            487             459               4.1
            487             460               4.4
            487             461               4.4
            487             463               4.4
            487             465               4.6
            487             466               4.7
            487             467               4.8
            487             468               4.8
            487             469               5.0
            487             470               5.0
            487             471               5.1
            487             474               5.2
            487             475               5.4
            487             476               5.4
            486             476               5.5
            486             477               5.6
            486             478               6.2
            486             479               6.8
            486             480               7.6
            486             481               8.0
            486             482               8.1
            486             483               8.1
            486             484               8.2
            486             485               8.2
            486             486               8.2

../solutions/ILP1/R05_06_05_05         486.000             486             486             466               4         0.00000           8.185               1

