             UB              LB           Time(s)
            689            -100               1.0
            689             418               1.9
            689             427               3.0
            689             428               3.4
            689             433               4.7
            689             434               5.0
            689             437               6.3
            689             439               7.8
            689             440               8.9
            689             441               9.7
            689             442              10.7
            689             443              12.2
            689             444              12.9
            689             445              14.7
            689             446              16.7
            689             447              18.3
            689             448              18.6
            689             449              24.6
            689             451              26.0
            689             452              27.9
            689             453              29.7
            689             454              35.2
            689             455              36.8
            689             456              38.3
            689             457              39.2
            689             458              42.5
            689             459              45.1
            615             459              74.7
            557             459              77.8
            557             460              79.1
            557             462              85.1
            557             464             102.8
            557             465             104.8
            557             466             174.5
            557             467             175.0
            557             468             223.0
            557             471             249.9
            549             471             253.4
            549             473             255.7
            549             474             257.3
            549             475             260.5
            549             478             270.5
            549             479             271.8
            549             480             287.1
            549             481             298.2
            549             482             319.1
            549             483             331.1
            549             484             348.4
            549             485             358.5
            549             486             368.1
            549             487             377.3
            549             488             388.7
            549             489             394.1
            549             490             406.7
            549             491             427.4
            549             492             440.1
            549             493             464.6
            549             494             488.3
            549             495             516.4
            549             496             531.0
            549             497             564.5
            549             498             585.8
            549             499             627.7
            549             500             646.4
            549             501             662.7
            549             502             677.2
            549             503             701.0
            549             504             712.7
            549             505             737.1
            549             506             765.0
            549             507             784.7
            549             508             820.1
            549             509             866.0
            549             510             902.9
            549             511             922.0
            549             512             939.0
            549             513             963.0
            549             514             997.4
            549             515            1037.2
            549             516            1057.9
            549             517            1079.5
            549             518            1112.3
            549             519            1137.6
            549             520            1183.7
            549             521            1213.7
            549             522            1239.3
            549             523            1525.2
            549             524            1548.2
            549             525            1573.8
            549             526            1594.2
            549             527            1620.8
            549             528            1637.2
            549             529            1661.1
            549             530            1678.5
            549             531            1694.5
            549             532            1711.4
            549             533            1724.3
            549             534            1739.9
            549             535            1755.8
            549             536            1767.9
            549             537            1792.8
            549             538            1802.5
            549             539            1812.1
            549             540            1817.5
            549             541            1822.4
            549             542            1827.6
            549             543            1832.1
            549             544            1835.2
            549             545            1836.9
            549             546            1838.1
            549             547            1839.0
            549             548            1839.1
            549             549            1839.3

../solutions/ILP1/R07_12_02_00         549.000             549             549             549              31         0.00000        1839.348               1

