             UB              LB           Time(s)
            501             404               0.1
            501             414               0.2
            501             425               0.4
            501             438               0.5
            501             439               0.5
            501             441               0.6
            501             442               0.8
            501             443               1.1
            501             446               1.2
            501             447               1.3
            501             448               1.3
            501             449               1.3
            501             450               1.4
            501             451               1.4
            501             452               1.5
            501             453               1.6
            501             454               1.7
            501             457               1.8
            501             461               1.8
            501             463               1.8
            501             465               1.8
            501             467               1.9
            501             473               2.0
            501             480               2.0
            501             481               2.0
            501             482               2.1
            501             485               2.1
            501             487               2.1
            501             488               2.1
            501             490               2.1
            501             495               2.1
            501             496               2.1
            501             501               2.1

../solutions/ILP1/R05_06_01_20         501.000             501             501             501               0         0.00000           2.124               1

