             UB              LB           Time(s)
            622             370               0.9
            622             391               2.3
            622             392               2.6
            622             405               3.7
            622             408               4.2
            622             414               6.0
            622             416               6.5
            622             424               8.6
            622             425               9.0
            622             427               9.9
            622             428              10.7
            622             429              12.2
            622             432              20.8
            622             433              25.0
            622             434              27.6
            622             435              29.5
            622             436              30.0
            622             447              67.4
            622             449              85.2
            622             452             131.2
            622             453             174.1
            622             454             480.1
            622             455             535.8
            622             456             554.0
            622             457             574.0
            622             458             581.6
            622             459             591.0
            622             460             652.2
            622             461             657.9
            622             462             691.1
            622             463             737.5
            622             464             742.3
            622             465             817.6
            622             466             824.5
            622             467             869.9
            622             468             883.0
            622             469             953.1
            622             470            1064.5
            622             471            1185.7
            622             472            1262.8
            622             473            1378.8
            622             474            1547.8
            622             475            2163.7
            622             476            2200.7
            622             477            2287.8
            622             478            2344.2
            622             479            2353.4
            622             480            2421.9
            622             481            2589.4
            622             482            2630.6
            622             483            2635.8
            622             484            2687.9
            622             485            2768.9
            622             486            2859.1
            622             487            2899.5
            622             488            3006.9
            622             489            3116.7
            622             490            3259.4
            622             491            3346.0
            622             492            3455.7

../solutions/ILP1/R05_10_03_10         491.715             492             622             622               0         0.20900        3600.013               0

