             UB              LB           Time(s)
            751             499               2.2
            751             507               4.4
            751             508               5.0
            751             515               7.0
            751             516               7.4
            751             520              10.5
            751             521              11.4
            751             525              15.3
            751             527              18.4
            751             529              21.4
            751             530              22.4
            751             531              24.6
            751             532              28.8
            751             533              30.2
            751             534              32.5
            751             535              35.5
            751             536              38.0
            751             537              41.8
            751             538              45.7
            751             539              48.1
            751             540              54.2
            751             541              73.0
            751             542              74.6
            751             543              78.5
            751             544              88.7
            751             546              97.7
            751             548             227.0
            712             548             363.4
            712             549             367.1
            712             553             400.6
            712             562             435.1
            695             562             461.4
            695             565            1542.7
            695             567            1557.2
            695             569            1559.7
            695             570            1595.6
            695             571            1658.8
            695             572            1681.9
            695             573            1723.5
            695             574            1847.8
            695             575            1854.6
            695             576            1895.5
            695             577            1902.2
            695             578            1947.0
            695             579            1989.1
            695             580            2083.4
            695             581            2115.1
            695             582            2149.8
            695             583            2299.6
            695             584            2396.8
            695             585            2597.9
            695             586            2723.8
            695             587            2837.2
            695             588            3025.2
            695             589            3174.6
            695             590            3276.4
            695             591            3470.5

../solutions/ILP1/R09_12_02_01         590.272             591             695             683              12         0.14964        3600.016               0

