             UB              LB           Time(s)
            495             382               0.1
            495             393               0.2
            495             409               0.2
            442             409               0.3
            442             416               0.4
            442             428               0.5
            442             434               0.5
            442             437               0.6
            442             442               0.6

../solutions/ILP1/R07_06_01_02         442.000             442             442             430               6         0.00000           0.588               1

