             UB              LB           Time(s)
            885             550               2.9
            885             562               6.7
            885             566               7.6
            885             571              10.6
            885             582              16.5
            885             588              23.7
            885             589              24.9
            885             590              27.2
            885             591              30.0
            885             593              51.9
            885             594              66.9
            885             595              83.3
            885             596              87.7
            885             597              99.1
            885             598             112.4
            885             599             116.4
            885             601             147.1
            839             601             426.9
            839             613             494.8
            839             616             715.0
            833             616            1519.8
            833             617            3115.8
            833             618            3342.8
            833             619            3392.4
            833             620            3553.5

../solutions/ILP1/R08_12_03_10         619.956             620             833             793               4         0.25570        3600.022               0

