             UB              LB           Time(s)
            689             427               4.2
            689             438               9.9
            689             444              14.5
            689             452              23.6
            689             457              33.8
            689             458              36.7
            689             459              43.2
            689             460              48.1
            689             461              59.4
            689             463              66.9
            689             464              79.3
            689             465             112.4
            689             466             150.6
            689             467             202.5
            689             470             215.1
            689             477            1250.3
            689             480            1600.3

../solutions/ILP1/R07_12_05_20         479.859             480             689             689               0         0.30334        3600.021               0

