             UB              LB           Time(s)
            590             375               0.1
            590             448               0.1
            590             449               0.1
            590             451               0.2
            590             453               0.2
            590             455               0.2
            590             457               0.5
            590             458               0.8
            590             461               0.8
            590             466               2.0
            590             467               2.1
            590             475               2.1
            590             476               2.2
            590             477               2.2
            590             479               2.3
            590             480               2.3
            590             482               2.3
            590             483               2.4
            590             484               2.5
            590             485               2.5
            590             486               2.5
            590             487               2.7
            590             488               2.7
            590             489               2.9
            590             490               3.0
            590             491               3.4
            590             499               3.8
            590             500               3.8
            590             501               3.8
            590             502               8.1
            588             502               9.7
            572             502              11.5
            559             502              11.6
            559             503              13.0
            546             503              15.4
            546             504              18.9
            540             504              23.9
            533             504              24.5
            533             505              24.6
            533             506              30.7
            533             507              33.3
            533             508              36.5
            533             509              40.5
            533             510              44.3
            533             511              45.9
            533             512              48.1
            533             513              49.8
            533             514              52.4
            533             515              56.5
            533             516              59.4
            533             517              63.9
            533             518              68.5
            533             519              70.6
            533             520              72.5
            533             521              75.0
            533             522              77.2
            533             523              79.4
            533             524              81.3
            533             525              82.1
            533             526              82.9
            533             527              84.0
            533             528              85.6
            533             529              86.2
            533             530              86.6
            533             531              86.9
            533             532              87.2
            533             533              87.4

../solutions/ILP2/R05_08_01_01         533.000             533             533             528               5         0.00000          87.405               1

