             UB              LB           Time(s)
            872             543               0.3
            872             658               0.3
            872             659               0.4
            872             690               0.4
            872             694               0.4
            872             704               0.5
            872             708               0.5
            872             713               0.5
            872             714               0.6
            872             720               0.7
            801             720               2.0
            801             725               2.1
            748             725               3.1
            747             725               4.3
            747             726               4.5
            742             726               6.6
            742             727               7.6
            742             728               8.5
            742             729               9.2
            741             729              10.6
            741             731              12.8
            741             732              13.1
            741             733              13.7
            741             734              42.2
            741             735              95.4
            741             736             160.6
            741             737             332.0
            741             738             703.7
            741             739            1281.1
            741             740            1781.1
            741             741            1868.5

../solutions/ILP2/R06_10_10_01         741.000             741             741             732               9         0.00000        1868.509               1

