             UB              LB           Time(s)
            557             397               0.1
            557             424               0.1
            557             426               0.4
            557             427               0.4
            557             429               0.5
            557             430               0.5
            557             431               0.5
            557             432               0.6
            557             433               0.7
            557             434               1.0
            557             435               1.1
            557             436               1.7
            557             438               1.7
            557             439               1.8
            557             441               2.3
            543             441               2.8
            543             444               3.0
            543             446               3.3
            543             447               3.7
            543             448               3.9
            543             449               4.6
            543             450               4.9
            543             452               4.9
            543             453               5.0
            543             455               5.1
            543             456               5.6
            481             456               5.8
            479             456               5.9
            479             457               5.9
            479             460               5.9
            477             460               6.6
            477             461               8.9
            477             462              11.2
            477             463              14.5
            477             464              16.9
            477             465              20.4
            477             466              23.5
            477             467              25.2
            477             468              27.7
            477             469              29.2
            477             470              29.9
            477             471              30.9
            477             472              31.8
            477             473              33.4
            477             474              33.8
            477             475              34.1
            477             476              34.1
            477             477              34.1

../solutions/ILP2/R07_08_02_02         477.000             477             477             461               8         0.00000          34.112               1

