             UB              LB           Time(s)
            590             375               0.0
            590             448               0.1
            590             449               0.1
            590             451               0.1
            590             453               0.2
            590             455               0.2
            590             457               0.5
            590             458               0.6
            590             461               0.6
            590             463               1.7
            590             464               1.7
            590             466               1.8
            590             467               1.8
            590             468               1.9
            590             469               1.9
            590             470               2.1
            590             471               2.1
            590             472               2.3
            590             473               2.3
            590             476               2.4
            590             477               2.6
            590             478               2.7
            590             480               2.7
            590             481               2.7
            590             482               2.9
            590             501               3.0
            590             502               5.4
            590             503               6.1
            590             504               7.6
            590             505               8.4
            578             505               9.5
            578             506              10.0
            578             507              10.6
            578             508              11.3
            578             509              11.9
            578             510              13.1
            578             511              15.1
            578             512              19.4
            578             513              23.9
            578             514              28.5
            578             515              32.2
            578             516              38.8
            578             517              49.4
            578             518              58.1
            578             519             142.0
            578             520             152.9
            578             521             162.9
            578             522             173.4
            578             523             188.0
            578             524             203.1
            578             525             215.7
            578             526             231.0
            578             527             248.3
            578             528             269.8
            578             529             289.6
            578             530             310.3
            578             531             333.8
            578             532             359.2
            578             533             384.2
            578             534             414.2
            578             535             441.5
            578             536             468.0
            578             537             497.3
            578             538             528.1
            578             539             561.1
            578             540             596.4
            578             541             632.8
            578             542             675.4
            578             543             712.8
            578             544             754.4
            578             545             794.8
            578             546             837.9
            578             547             878.6
            578             548             920.0
            578             549             960.1
            578             550            1002.3
            578             551            1043.4
            578             552            1086.3
            578             553            1122.7
            578             554            1160.5
            578             555            1193.9
            578             556            1231.6
            578             557            1268.1
            578             558            1299.5
            578             559            1329.4
            578             560            1355.4
            578             561            1379.4
            578             562            1404.3
            578             563            1422.2
            578             564            1437.6
            578             565            1450.5
            578             566            1462.7
            578             567            1472.7
            578             568            1480.8
            578             569            1487.1
            578             570            1491.6
            578             571            1494.5
            578             572            1496.6
            578             573            1497.9
            578             574            1498.8
            578             575            1499.7
            578             576            1500.4
            578             577            1500.8
            578             578            1501.2

../solutions/ILP2/R05_08_01_10         578.000             578             578             528               5         0.00000        1501.197               1

