             UB              LB           Time(s)
            998             650               0.2
            998             783               0.3
            998             785               0.4
            998             786               0.4
            998             789               0.9
            998             791               1.0
            998             792               1.2
            998             793               1.8
            998             794               4.8
            998             795              26.0
            998             796              36.9
            998             797              39.8
            998             798              47.4
            998             799              56.5
            998             800              68.7
            998             801              97.3
            998             802             121.4
            998             803             153.4
            998             804             206.8
            998             805             213.2
            998             806             255.0
            998             807             280.7
            998             808             309.9
            998             809             321.7
            998             810             340.2
            998             811             355.2
            998             812             381.0
            998             813             410.0
            998             814             448.9
            998             815             484.0
            998             816             543.8
            998             817             599.9
            998             818             662.6
            998             819             749.9
            998             820             874.4
            998             821            1015.3
            998             822            1249.6
            998             823            1569.0
            998             824            2006.7
            998             825            2728.1

../solutions/ILP2/R06_15_01_10         824.983             825             998             998               0         0.17335        3600.013               0

