             UB              LB           Time(s)
            671             473               0.1
            671             565               0.2
            671             586               0.2
            671             588               0.3
            671             589               0.3
            671             590               0.7
            671             591               0.9
            671             592               1.2
            658             592               1.9
            656             592               2.0
            656             593               2.5
            656             594               9.7
            638             594              12.6
            622             594              14.8
            622             595              16.3
            622             596              17.5
            622             597              27.6
            622             598              44.1
            622             599              74.6
            622             600             108.7
            621             600             150.3
            621             601             159.4
            621             602             377.4
            621             603             421.8
            621             604             484.3
            621             605             569.1
            621             606             667.0
            621             607             786.0
            621             608             922.7
            621             609            1089.2
            621             610            1306.1
            621             611            1529.9
            621             612            1777.3
            621             613            2003.7
            621             614            2281.8
            621             615            2533.2
            620             615            2562.9
            620             616            2732.1
            620             617            2884.0
            620             618            2967.1
            620             619            2997.2
            620             620            3004.5

../solutions/ILP2/R09_10_03_02         620.000             620             620             598              11         0.00000        3004.466               1

