             UB              LB           Time(s)
            689             437               0.7
            689             475               0.9
            689             476               1.0
            689             482               1.0
            689             484               1.1
            689             486               1.2
            689             488               1.3
            689             499               1.5
            689             500               2.2
            689             501               3.0
            689             502               4.8
            689             503              22.1
            689             504              22.7
            689             505              25.0
            689             506              31.8
            689             507              34.2
            689             508              69.9
            689             509              69.9
            689             510              78.2
            689             512              78.3
            689             513             106.3
            689             514             119.2
            689             515             129.3
            689             516             144.6
            689             517             202.5
            689             518             222.8
            689             519             280.8
            689             520             306.4
            689             521             348.5
            689             522             400.0
            689             523             427.1
            689             524             546.1
            689             525             623.2
            689             526             727.5
            689             527             799.7
            669             527            1387.0
            659             527            1557.2
            659             528            1817.7
            649             528            1862.5
            649             529            1878.4
            649             530            1909.5
            649             531            2017.4
            649             532            2229.9
            649             533            2364.8
            649             534            2525.2
            649             535            2741.7
            649             536            2971.7
            649             537            3126.9
            649             538            3287.1

../solutions/ILP2/R07_12_12_10         538.000             538             649             569               8         0.17103        3600.006               0

