             UB              LB           Time(s)
            568             416               0.0
            568             461               0.0
            568             462               0.2
            482             462               0.3
            478             462               0.4
            472             462               0.7
            472             463               0.9
            472             464               1.0
            472             465               1.0
            472             466               1.2
            470             466               1.3
            470             467               1.3
            470             468               1.4
            470             469               1.5
            470             470               1.5

../solutions/ILP2/R08_06_04_02         470.000             470             470             462               4         0.00000           1.503               1

