             UB              LB           Time(s)
            495             386               0.0
            495             399               0.0
            495             403               0.0
            495             405               0.1
            495             408               0.2
            495             409               0.2
            495             410               0.3
            495             411               0.3
            466             411               0.4
            466             418               0.4
            466             420               0.4
            466             422               0.4
            466             423               0.4
            466             424               0.4
            466             425               0.5
            466             426               0.5
            466             427               0.5
            466             430               0.5
            466             431               0.5
            466             432               0.5
            466             433               0.5
            466             434               0.5
            466             435               0.6
            466             437               0.6
            466             438               0.6
            466             439               0.6
            466             440               0.7
            466             441               0.7
            466             445               0.7
            466             446               0.7
            466             447               0.8
            466             448               0.8
            466             449               0.8
            466             450               0.8
            466             452               0.8
            466             453               0.8
            466             455               0.9
            466             456               0.9
            466             457               0.9
            466             458               0.9
            466             459               0.9
            466             464               0.9
            466             465               0.9
            466             466               0.9

../solutions/ILP2/R07_06_01_20         466.000             466             466             446               1         0.00000           0.871               1

