             UB              LB           Time(s)
            904             542               0.2
            904             674               0.3
            904             702               0.4
            904             705               0.5
            904             712               0.5
            904             720               0.5
            904             721               0.6
            857             721               1.9
            856             721               3.6
            855             721               4.4
            855             722               7.8
            855             723               8.4
            855             724               9.2
            855             725               9.5
            855             727              11.4
            855             728              11.9
            855             729              12.5
            855             730              13.0
            855             731              13.6
            855             732              14.4
            855             733              14.7
            855             734              22.2
            855             735              24.0
            855             736              25.4
            855             737              25.9
            823             737              65.9
            805             737              79.8
            802             737              86.4
            798             737              88.9
            796             737              90.1
            794             737              94.3
            794             738              95.5
            794             739             120.3
            765             739             159.0
            758             739             180.5
            757             739             202.3
            756             739             225.0
            755             739             235.7
            753             739             239.7
            753             740             310.6
            753             741             393.8
            753             742             465.3
            753             743             542.6
            753             744             705.6
            753             745            1253.5
            753             746            1485.1
            753             747            1861.3
            753             748            2506.2

../solutions/ILP2/R06_12_03_01         747.905             748             753             736              17         0.00664        3600.008               0

