             UB              LB           Time(s)
           1167             637               2.2
           1167             699               2.4
           1167             720               2.9
           1167             723               3.0
           1167             734               3.3
           1167             736               3.4
           1167             737               3.4
           1167             739               3.6
           1167             740              34.2
           1167             744              54.4
           1167             745             360.3
           1161             745            1392.4

../solutions/ILP2/R07_20_05_20         744.087             745            1161            1141               1         0.35831        3600.053               0

