             UB              LB           Time(s)
           1140             665               2.1
           1140             828               2.6
           1140             829               3.1
           1140             833               4.4
           1140             835               4.6
           1140             836              58.6
           1140             837              90.8
           1140             838             102.1
           1140             839             177.7
           1140             840             305.9
           1140             841             491.6
           1140             842             785.0
           1140             843             888.1
           1140             844            1269.4
           1140             845            1593.0
           1140             846            1648.0
           1140             847            2051.4
           1140             848            2469.4

../solutions/ILP2/R06_20_05_10         847.654             848            1140            1140               0         0.25614        3600.089               0

