             UB              LB           Time(s)
            622             366               0.1
            622             456               0.2
            622             462               0.2
            622             472               0.3
            622             474               0.3
            622             476               0.3
            622             478               2.7
            622             479               3.8
            622             483               3.8
            622             484               3.9
            622             485               5.0
            622             486               9.2
            622             487              18.0
            622             488              22.6
            622             489              29.6
            622             490              34.8
            622             491              42.9
            622             492              50.6
            622             493              58.3
            622             494              71.0
            622             495              79.3
            622             496              85.5
            622             497              94.6
            622             498             109.3
            622             499             124.6
            622             500             268.4
            622             501             270.7
            622             502             272.9
            622             503             276.6
            622             504             279.2
            622             505             288.1
            622             506             291.7
            622             507             302.5
            622             508             308.8
            622             509             315.8
            622             510             325.2
            622             511             337.1
            622             512             348.8
            622             513             353.7
            622             514             362.9
            622             515             372.1
            622             516             383.0
            622             517             399.2
            622             518             411.5
            622             519             420.9
            622             520             433.7
            622             521             443.6
            622             522             448.9
            622             523             461.3
            622             524             474.5
            622             525             489.6
            622             526             516.6
            622             527             548.3
            622             528             580.2
            622             529             631.2
            622             530             683.9
            622             531             731.5
            622             532             779.8
            622             533             819.1
            622             534             872.1
            622             535             933.6
            622             536            1013.3
            622             537            1094.2
            622             538            1172.0
            622             539            1279.0
            622             540            1386.5
            622             541            1563.5
            622             542            1766.1
            622             543            1957.5
            622             544            2196.3
            622             545            2455.8
            622             546            2688.5
            622             547            3006.5
            622             548            3367.3

../solutions/ILP2/R05_10_03_20         547.595             548             622             622               0         0.11897        3600.005               0

