             UB              LB           Time(s)
            671             473               0.1
            671             565               0.1
            671             586               0.1
            671             588               0.2
            671             592               0.2
            671             593               0.6
            619             593               0.7
            619             594               1.6
            619             595               4.0
            597             595               5.4
            597             596               5.5
            597             597               5.5

../solutions/ILP2/R09_10_04_00         597.000             597             597             597              54         0.00000           5.477               1

