             UB              LB           Time(s)
            650             429               0.3
            650             480               0.3
            650             483               0.4
            650             485               0.5
            650             486               1.9
            650             487               2.5
            615             487               3.7
            577             487               5.2
            576             487               6.0
            576             488              10.3
            576             490              11.6
            576             491              12.0
            559             491              14.4
            559             492              21.9
            558             492              22.1
            525             492              27.5
            525             493              27.6
            525             494              29.0
            525             495              30.0
            525             496              30.2
            525             497              30.2
            525             499              30.3
            525             501              30.4
            525             502              30.6
            525             503              30.7
            525             504              30.9
            525             505              30.9
            524             505              31.6
            524             506              32.0
            524             507              36.2
            524             508              36.2
            524             509              36.4
            524             510              36.4
            524             511              36.4
            524             513              36.5
            524             514              36.8
            524             515              36.8
            524             516              40.5
            524             517              59.3
            524             518              93.7
            524             519             188.8
            524             520             394.9
            524             521             797.3
            524             522            1366.4
            524             523            1735.0
            524             524            1799.0

../solutions/ILP2/R07_10_10_01         524.000             524             524             515               9         0.00000        1798.978               1

