             UB              LB           Time(s)
           1132             601               0.5
           1132             724               0.6
           1132             726               0.8
           1132             727               3.9
           1132             729               3.9
           1130             729               5.3
           1130             732              10.5
           1130             734              10.6
           1130             735              11.1
           1130             737              11.1
           1130             738              11.6
           1130             739              11.8
           1130             740              11.8
           1130             741              13.6
           1130             742              14.2
           1130             743              15.1
           1130             744              15.2
           1130             745              15.7
           1130             746              16.4
           1130             748              18.6
           1130             749              18.7
           1130             751              19.4
           1130             752              19.5
           1130             755              20.2
           1130             756              20.8
           1130             757              20.9
           1125             757              21.7
           1125             758              22.3
           1125             759              24.5
           1125             760              27.3
           1125             761              28.7
           1125             762              28.8
           1125             763              29.6
           1125             764              30.2
           1115             764              30.7
           1115             765              31.3
           1115             766              32.0
           1115             767              32.1
           1115             768              34.0
           1115             769              34.0
           1115             770              34.9
           1115             771              35.5
           1115             772              40.4
           1115             773              40.9
           1115             774              41.4
           1115             776              41.9
           1115             777              42.0
           1115             778              42.1
           1115             779              42.7
           1115             783              43.1
           1115             784              47.1
           1115             785              47.6
           1115             786              48.5
           1115             787              50.3
           1115             789              54.9
           1099             789              63.4
           1099             790              91.7
           1099             791             105.4
           1099             792             132.1
           1099             793             144.2
           1099             794             163.6
           1086             794             349.8
           1086             795             511.4
           1047             795             579.8
           1047             796             619.1

../solutions/ILP2/R09_20_02_00         796.000             796            1047            1047              21         0.23973        3600.033               0

