             UB              LB           Time(s)
            904             542               0.1
            904             675               0.1
            904             694               0.2
            904             700               0.2
            904             702               0.3
            904             710               0.3
            904             712               0.3
            904             714               0.3
            904             717               0.8
            904             721               1.0
            904             722               1.9
            904             723               3.6
            904             724               3.8
            904             725               5.1
            901             725               9.1
            901             726               9.6
            901             727              10.7
            898             727              11.1
            898             728              11.2
            898             730              12.2
            898             731              12.9
            898             732              15.0
            898             733              18.3
            898             734              19.0
            898             735              20.2
            898             736              21.6
            898             737              32.6
            868             737              38.3
            868             738              91.8
            854             738             141.9
            854             739             245.5
            835             739             261.0
            835             740             284.8
            835             741             378.6
            834             741             458.2
            834             742             514.3
            834             743             649.5
            834             744             833.9
            789             744             926.1
            769             744             971.2
            769             745            1002.5
            769             746            1092.7
            769             747            1151.8
            755             747            1153.1
            755             748            1172.5
            755             749            1195.9
            755             750            1210.4
            755             751            1222.6
            755             752            1230.8
            755             753            1238.6
            755             754            1242.8
            755             755            1246.0

../solutions/ILP2/R06_12_01_00         755.000             755             755             755              22         0.00000        1245.996               1

